Company,Model,Engine_Displacement_L,Engine_Cylinders,Transmission_Type,Drive,Fuel,Cert_Region,Underhood_Id,Veh_Class,Air_Pollution_Score,City_Mpg,Hwy_Mpg,Combined_Mpg,Greenhouse_Gas_Score,Smartway,year
7,Enclave,3.6,6,5,2,4,CA,8GMXT03.6151,0,6.0,16,24.0,19,5,0,2008
7,Enclave,3.6,6,5,4,4,CA,8GMXT03.6151,0,6.0,16,22.0,18,5,0,2008
7,LaCrosse,3.8,6,3,2,4,CA,8GMXV03.8044,2,9.5,17,28.0,21,6,1,2008
7,LaCrosse,3.6,6,3,2,4,FA,8GMXV03.6041,2,6.0,17,25.0,20,6,0,2008
7,LaCrosse,3.6,6,3,2,4,CA,8GMXV03.6041,2,6.0,17,25.0,20,6,0,2008
7,LaCrosse,3.8,6,3,2,4,FA,8GMXB03.8146,2,6.0,17,28.0,21,6,0,2008
7,LaCrosse,5.3,8,3,2,4,FA,8GMXV05.3084,2,6.0,16,25.0,19,5,0,2008
7,LaCrosse,5.3,8,3,2,4,CA,8GMXV05.3084,2,6.0,16,25.0,19,5,0,2008
7,Lucerne,3.8,6,3,2,4,CA,8GMXV03.8044,1,9.5,16,25.0,19,5,0,2008
7,Lucerne,4.6,8,3,2,4,FC,8GMXV04.6066,1,7.0,15,22.0,18,5,0,2008
7,Lucerne,4.6,8,3,2,4,FC,8GMXV04.6066,1,7.0,15,23.0,18,5,0,2008
7,Lucerne,3.8,6,3,2,4,FA,8GMXB03.8146,1,6.0,16,25.0,19,5,0,2008
7,Lucerne,4.6,8,3,2,4,FA,8GMXV04.6065,1,6.0,15,22.0,18,5,0,2008
7,Lucerne,4.6,8,3,2,4,FA,8GMXV04.6065,1,6.0,15,23.0,18,5,0,2008
7,Terraza,3.9,6,3,2,4,FA,8GMXB03.9142,3,6.0,16,23.0,19,5,0,2008
7,Terraza,3.9,6,3,2,4,CA,8GMXB03.9142,3,6.0,16,23.0,19,5,0,2008
8,CTS,3.6,6,12,2,4,FA,8GMXV03.6053,2,6.0,16,25.0,19,5,0,2008
8,CTS,3.6,6,12,2,4,FA,8GMXB03.6148,2,6.0,16,25.0,19,5,0,2008
8,CTS,3.6,6,9,4,4,FA,8GMXB03.6148,2,6.0,17,25.0,20,6,0,2008
8,CTS,3.6,6,9,4,4,FA,8GMXV03.6053,2,6.0,17,26.0,20,6,0,2008
8,CTS,3.6,6,9,2,4,FA,8GMXV03.6053,2,6.0,17,26.0,20,6,0,2008
8,CTS,3.6,6,9,2,4,FA,8GMXB03.6148,2,6.0,18,26.0,21,6,0,2008
8,CTS,3.6,6,12,2,4,CA,8GMXV03.6053,2,6.0,16,25.0,19,5,0,2008
8,CTS,3.6,6,12,2,4,CA,8GMXB03.6148,2,6.0,16,25.0,19,5,0,2008
8,CTS,3.6,6,9,4,4,CA,8GMXB03.6148,2,6.0,17,25.0,20,6,0,2008
8,CTS,3.6,6,9,4,4,CA,8GMXV03.6053,2,6.0,17,26.0,20,6,0,2008
8,CTS,3.6,6,9,2,4,CA,8GMXV03.6053,2,6.0,17,26.0,20,6,0,2008
8,CTS,3.6,6,9,2,4,CA,8GMXB03.6148,2,6.0,18,26.0,21,6,0,2008
8,DTS,4.6,8,3,2,4,FC,8GMXV04.6066,1,7.0,15,22.0,18,5,0,2008
8,DTS,4.6,8,3,2,4,FC,8GMXV04.6066,1,7.0,15,23.0,18,5,0,2008
8,DTS,4.6,8,3,2,4,FA,8GMXV04.6065,1,6.0,15,22.0,18,5,0,2008
8,DTS,4.6,8,3,2,4,FA,8GMXV04.6065,1,6.0,15,23.0,18,5,0,2008
8,Escalade,6.2,8,5,2,4,FA,8GMXT06.2382,0,6.0,12,19.0,14,2,0,2008
8,Escalade,6.2,8,5,4,4,FA,8GMXT06.2382,0,6.0,12,18.0,14,2,0,2008
8,Escalade,6.2,8,5,2,4,CA,8GMXT06.2382,0,6.0,12,19.0,14,2,0,2008
8,Escalade,6.2,8,5,4,4,CA,8GMXT06.2382,0,6.0,12,18.0,14,2,0,2008
8,Limousine,4.6,8,3,2,4,FC,8GMXV04.6066,1,7.0,13,18.0,15,3,0,2008
8,Limousine,4.6,8,3,2,4,FA,8GMXV04.6065,1,6.0,13,18.0,15,3,0,2008
8,SRX,3.6,6,8,2,4,FA,8GMXB03.6148,0,6.0,15,22.0,17,4,0,2008
8,SRX,3.6,6,8,4,4,FA,8GMXB03.6148,0,6.0,14,22.0,17,4,0,2008
8,SRX,3.6,6,8,2,4,CA,8GMXB03.6148,0,6.0,15,22.0,17,4,0,2008
8,SRX,3.6,6,8,4,4,CA,8GMXB03.6148,0,6.0,14,22.0,17,4,0,2008
8,SRX,4.6,8,9,2,4,FA,8GMXB04.6167,0,6.0,13,20.0,16,4,0,2008
8,SRX,4.6,8,9,4,4,FA,8GMXB04.6167,0,6.0,13,20.0,15,3,0,2008
8,SRX,4.6,8,9,2,4,CA,8GMXB04.6167,0,6.0,13,20.0,16,4,0,2008
8,SRX,4.6,8,9,4,4,CA,8GMXB04.6167,0,6.0,13,20.0,15,3,0,2008
8,STS,3.6,6,9,4,4,FA,8GMXV03.6053,2,6.0,17,26.0,20,6,0,2008
8,STS,3.6,6,9,2,4,FA,8GMXV03.6053,2,6.0,17,26.0,20,6,0,2008
8,STS,3.6,6,9,4,4,CA,8GMXV03.6053,2,6.0,17,26.0,20,6,0,2008
8,STS,3.6,6,9,2,4,CA,8GMXV03.6053,2,6.0,17,26.0,20,6,0,2008
8,STS,4.4,8,9,2,4,FA,8GMXB04.6167,2,6.0,13,19.0,15,3,0,2008
8,STS,4.4,8,9,2,4,CA,8GMXB04.6167,2,6.0,13,19.0,15,3,0,2008
8,STS,4.6,8,9,4,4,FA,8GMXB04.6167,2,6.0,14,21.0,16,4,0,2008
8,STS,4.6,8,9,2,4,FA,8GMXB04.6167,2,6.0,15,24.0,18,5,0,2008
8,STS,4.6,8,9,4,4,CA,8GMXB04.6167,2,6.0,14,21.0,16,4,0,2008
8,STS,4.6,8,9,2,4,CA,8GMXB04.6167,2,6.0,15,24.0,18,5,0,2008
8,XLR,4.4,8,9,2,4,FA,8GMXB04.6167,5,6.0,14,21.0,16,4,0,2008
8,XLR,4.4,8,9,2,4,CA,8GMXB04.6167,5,6.0,14,21.0,16,4,0,2008
8,XLR,4.6,8,9,2,4,FA,8GMXB04.6167,5,6.0,15,24.0,18,5,0,2008
8,XLR,4.6,8,9,2,4,CA,8GMXB04.6167,5,6.0,15,24.0,18,5,0,2008
9,Avalanche 1500,5.3,8,3,2,4,FC,8GMXT05.3380,0,7.0,14,20.0,16,4,0,2008
9,Avalanche 1500,6.0,8,3,2,4,FC,8GMXT06.0383,0,7.0,12,17.0,14,2,0,2008
9,Avalanche 1500,6.0,8,3,4,4,FC,8GMXT06.0383,0,7.0,12,17.0,14,2,0,2008
9,Avalanche 1500,6.0,8,3,2,4,FA,8GMXT06.2382,0,6.0,12,17.0,14,2,0,2008
9,Avalanche 1500,6.0,8,3,4,4,FA,8GMXT06.2382,0,6.0,12,17.0,14,2,0,2008
9,Avalanche 1500,5.3,8,3,2,4,FA,8GMXT05.3379,0,3.0,14,20.0,16,4,0,2008
9,Aveo,1.6,4,0,2,4,FC,8GDXV01.6D04,5,7.0,23,32.0,26,8,1,2008
9,Aveo,1.6,4,11,2,4,FC,8GDXV01.6D04,5,7.0,24,34.0,27,8,1,2008
9,Aveo,1.6,4,0,2,4,FC,8GDXV01.6D04,5,6.0,23,32.0,26,8,1,2008
9,Aveo,1.6,4,11,2,4,FC,8GDXV01.6D04,5,6.0,24,34.0,27,8,1,2008
9,Aveo 5,1.6,4,0,2,4,FC,8GDXV01.6D04,5,7.0,23,32.0,26,8,1,2008
9,Aveo 5,1.6,4,11,2,4,FC,8GDXV01.6D04,5,7.0,24,34.0,27,8,1,2008
9,Aveo 5,1.6,4,0,2,4,FC,8GDXV01.6D04,5,6.0,23,32.0,26,8,1,2008
9,Aveo 5,1.6,4,11,2,4,FC,8GDXV01.6D04,5,6.0,24,34.0,27,8,1,2008
9,Classic,3.5,6,3,2,4,CA,8GMXV03.5043,2,7.0,18,28.0,22,6,1,2008
9,Classic,2.2,4,3,2,4,FA,8GMXV02.2028,2,6.0,21,31.0,25,7,1,2008
9,Classic,2.2,4,3,2,4,CA,8GMXV02.2028,2,6.0,21,31.0,25,7,1,2008
9,Classic,3.5,6,3,2,4,FA,8GMXB03.9142,2,6.0,18,28.0,22,6,0,2008
9,Classic,3.5,6,3,2,4,FA,8GMXV03.5043,2,6.0,18,28.0,22,6,0,2008
9,Cobalt,2.2,4,3,2,4,CA,8GMXV02.2030,5,9.5,22,31.0,26,8,1,2008
9,Cobalt,2.2,4,11,2,4,CA,8GMXV02.2030,5,9.5,24,33.0,27,8,1,2008
9,Cobalt,2.2,4,3,2,4,FA,8GMXV02.4025,5,6.0,22,31.0,26,8,1,2008
9,Cobalt,2.2,4,11,2,4,FA,8GMXV02.4025,5,6.0,24,33.0,27,8,1,2008
9,Cobalt,2.2,4,3,2,4,CA,8GMXV02.4025,5,6.0,22,31.0,26,8,1,2008
9,Cobalt,2.2,4,11,2,4,CA,8GMXV02.4025,5,6.0,24,33.0,27,8,1,2008
9,Cobalt,2.4,4,3,2,4,FA,8GMXV02.4025,5,6.0,22,31.0,25,7,1,2008
9,Cobalt,2.4,4,11,2,4,FA,8GMXV02.4025,5,6.0,22,32.0,26,8,1,2008
9,Cobalt,2.4,4,3,2,4,CA,8GMXV02.4025,5,6.0,22,31.0,25,7,1,2008
9,Cobalt,2.4,4,11,2,4,CA,8GMXV02.4025,5,6.0,22,32.0,26,8,1,2008
9,Colorado,2.9,4,11,2,4,FC,8GMXT02.9190,4,7.0,18,24.0,20,6,1,2008
9,Colorado,2.9,4,3,2,4,FC,8GMXT02.9190,4,7.0,18,24.0,20,6,1,2008
9,Colorado,2.9,4,11,4,4,FC,8GMXT02.9190,4,7.0,16,22.0,18,5,0,2008
9,Colorado,2.9,4,3,4,4,FC,8GMXT02.9190,4,7.0,17,22.0,19,5,0,2008
9,Colorado,3.7,5,3,2,4,FC,8GMXT03.7188,4,7.0,16,22.0,18,5,0,2008
9,Colorado,3.7,5,3,4,4,FC,8GMXT03.7188,4,7.0,15,20.0,17,4,0,2008
9,Colorado,3.7,5,3,4,4,FC,8GMXT03.7188,4,7.0,15,21.0,17,4,0,2008
9,Colorado,2.9,4,11,2,4,FA,8GMXT02.9189,4,6.0,18,24.0,20,6,0,2008
9,Colorado,2.9,4,3,2,4,FA,8GMXT02.9189,4,6.0,18,24.0,20,6,0,2008
9,Colorado,2.9,4,11,4,4,FA,8GMXT02.9189,4,6.0,16,22.0,18,5,0,2008
9,Colorado,2.9,4,3,4,4,FA,8GMXT02.9189,4,6.0,17,22.0,19,5,0,2008
9,Colorado,3.7,5,3,2,4,FA,8GMXT03.7187,4,6.0,14,18.0,15,3,0,2008
9,Colorado,3.7,5,3,2,4,FA,8GMXT03.7187,4,6.0,16,22.0,18,5,0,2008
9,Colorado,3.7,5,3,4,4,FA,8GMXT03.7187,4,6.0,15,20.0,17,4,0,2008
9,Colorado,3.7,5,3,4,4,FA,8GMXT03.7187,4,6.0,15,21.0,17,4,0,2008
9,Corvette,6.2,8,9,2,4,FC,8GMXV06.2086,5,7.0,15,25.0,18,5,0,2008
9,Corvette,6.2,8,12,2,4,FC,8GMXV06.2086,5,7.0,16,26.0,19,5,0,2008
9,Corvette,6.2,8,9,2,4,FA,8GMXV06.2081,5,6.0,15,25.0,18,5,0,2008
9,Corvette,6.2,8,12,2,4,FA,8GMXV06.2081,5,6.0,16,26.0,19,5,0,2008
9,Corvette,7.0,8,12,2,4,FA,8GMXV07.0085,5,6.0,15,24.0,18,5,0,2008
9,Corvette,7.0,8,12,2,4,CA,8GMXV07.0085,5,6.0,15,24.0,18,5,0,2008
9,Equinox,3.4,6,4,2,4,CA,8GMXB03.8146,0,7.0,17,24.0,19,5,0,2008
9,Equinox,3.4,6,4,4,4,CA,8GMXB03.8146,0,7.0,17,24.0,19,5,0,2008
9,Equinox,3.4,6,4,2,4,FA,8GMXB03.8146,0,6.0,17,24.0,19,5,0,2008
9,Equinox,3.4,6,4,4,4,FA,8GMXB03.8146,0,6.0,17,24.0,19,5,0,2008
9,Equinox,3.6,6,9,2,4,FA,8GMXB03.6148,0,6.0,16,24.0,19,5,0,2008
9,Equinox,3.6,6,9,4,4,FA,8GMXB03.6148,0,6.0,16,24.0,19,5,0,2008
9,Equinox,3.6,6,9,2,4,CA,8GMXB03.6148,0,6.0,16,24.0,19,5,0,2008
9,Equinox,3.6,6,9,4,4,CA,8GMXB03.6148,0,6.0,16,24.0,19,5,0,2008
9,Express 1500,5.3,8,3,4,4,FA,8GMXT05.3384,7,6.0,12,16.0,14,2,0,2008
9,Express 1500,5.3,8,3,2,4,FA,8GMXT05.3384,7,6.0,12,16.0,14,2,0,2008
9,Express 1500,5.3,8,3,4,4,CA,8GMXT05.3384,7,6.0,12,16.0,14,2,0,2008
9,Express 1500,5.3,8,3,2,4,CA,8GMXT05.3384,7,6.0,12,16.0,14,2,0,2008
9,Express 2500,5.3,8,3,2,4,FA,8GMXT05.3384,7,6.0,12,16.0,14,2,0,2008
9,Express 2500,5.3,8,3,2,4,CA,8GMXT05.3384,7,6.0,12,16.0,14,2,0,2008
9,HHR,2.2,4,11,2,4,CA,8GMXV02.4032,0,7.0,20,30.0,24,7,1,2008
9,HHR,2.2,4,11,2,4,CA,8GMXV02.4032,0,7.0,21,30.0,24,7,1,2008
9,HHR,2.2,4,3,2,4,CA,8GMXV02.4032,0,7.0,22,30.0,25,7,1,2008
9,HHR,2.4,4,11,2,4,CA,8GMXV02.4032,0,7.0,20,28.0,23,7,1,2008
9,HHR,2.4,4,11,2,4,CA,8GMXV02.4032,0,7.0,20,29.0,23,7,1,2008
9,HHR,2.4,4,3,2,4,CA,8GMXV02.4032,0,7.0,22,28.0,24,7,1,2008
9,HHR,2.0,4,3,2,4,FA,8GMXV02.0021,0,6.0,19,28.0,22,6,0,2008
9,HHR,2.0,4,3,2,4,CA,8GMXV02.0021,0,6.0,19,28.0,22,6,0,2008
9,HHR,2.2,4,11,2,4,FA,8GMXV02.4032,0,6.0,20,30.0,24,7,1,2008
9,HHR,2.2,4,11,2,4,FA,8GMXV02.4032,0,6.0,21,30.0,24,7,1,2008
9,HHR,2.2,4,3,2,4,FA,8GMXV02.4032,0,6.0,22,30.0,25,7,1,2008
9,HHR,2.4,4,11,2,4,FA,8GMXV02.4032,0,6.0,20,28.0,23,7,1,2008
9,HHR,2.4,4,11,2,4,FA,8GMXV02.4032,0,6.0,20,29.0,23,7,1,2008
9,HHR,2.4,4,3,2,4,FA,8GMXV02.4032,0,6.0,22,28.0,24,7,1,2008
9,Impala,3.5,6,3,2,4,CA,8GMXV03.8044,1,9.5,18,29.0,22,6,1,2008
9,Impala,3.5,6,3,2,4,FA,8GMXB03.8146,1,6.0,18,29.0,22,6,0,2008
9,Impala,5.3,8,3,2,4,FA,8GMXV05.3084,1,6.0,16,25.0,19,5,0,2008
9,Impala,5.3,8,3,2,4,CA,8GMXV05.3084,1,6.0,16,25.0,19,5,0,2008
9,Malibu,3.5,6,3,2,4,CA,8GMXV03.5043,2,7.0,18,29.0,22,6,1,2008
9,Malibu,2.4,4,3,2,4,FA,8GMXV02.4027,2,6.0,22,30.0,25,7,1,2008
9,Malibu,2.4,4,3,2,4,CA,8GMXV02.4027,2,6.0,22,30.0,25,7,1,2008
9,Malibu,3.5,6,3,2,4,FA,8GMXV03.5043,2,6.0,18,29.0,22,6,0,2008
9,Malibu,3.6,6,9,2,4,FA,8GMXB03.6148,2,6.0,17,26.0,20,6,0,2008
9,Malibu,3.6,6,9,2,4,CA,8GMXB03.6148,2,6.0,17,26.0,20,6,0,2008
9,Malibu Hybrid,2.4,4,3,2,4,FA,8GMXV02.4040,2,6.0,24,32.0,27,8,1,2008
9,Malibu Hybrid,2.4,4,3,2,4,CA,8GMXV02.4040,2,6.0,24,32.0,27,8,1,2008
9,Silverado 15,4.8,8,3,2,4,FC,8GMXT05.3380,4,7.0,14,19.0,16,4,0,2008
9,Silverado 15,4.8,8,3,4,4,FC,8GMXT05.3380,4,7.0,14,18.0,16,4,0,2008
9,Silverado 15,5.3,8,3,2,4,FC,8GMXT05.3380,4,7.0,15,20.0,17,4,0,2008
9,Silverado 15,5.3,8,3,4,4,FC,8GMXT05.3380,4,7.0,14,19.0,16,4,0,2008
9,Silverado 15,6.0,8,3,2,4,FC,8GMXT06.0383,4,7.0,13,18.0,15,3,0,2008
9,Silverado 15,6.0,8,3,4,4,FC,8GMXT06.0383,4,7.0,13,17.0,14,2,0,2008
9,Silverado 15,4.3,6,3,2,4,FA,8GMXT04.3186,4,6.0,15,20.0,17,4,0,2008
9,Silverado 15,4.3,6,3,4,4,FA,8GMXT04.3186,4,6.0,14,18.0,15,3,0,2008
9,Silverado 15,4.3,6,3,2,4,CA,8GMXT04.3186,4,6.0,15,20.0,17,4,0,2008
9,Silverado 15,4.3,6,3,4,4,CA,8GMXT04.3186,4,6.0,14,18.0,15,3,0,2008
9,Silverado 15,4.8,8,3,2,4,FA,8GMXT05.3384,4,6.0,14,19.0,16,4,0,2008
9,Silverado 15,4.8,8,3,4,4,FA,8GMXT05.3384,4,6.0,14,18.0,16,4,0,2008
9,Silverado 15,6.0,8,3,2,4,FA,8GMXT06.2382,4,6.0,13,18.0,15,3,0,2008
9,Silverado 15,6.0,8,3,4,4,FA,8GMXT06.2382,4,6.0,13,17.0,14,2,0,2008
9,Silverado 15,5.3,8,3,2,4,FA,8GMXT05.3379,4,3.0,15,20.0,17,4,0,2008
9,Silverado 15,5.3,8,3,4,4,FA,8GMXT05.3379,4,3.0,14,19.0,16,4,0,2008
9,Suburban 1500,5.3,8,3,2,4,FC,8GMXT05.3380,0,7.0,14,20.0,16,4,0,2008
9,Suburban 1500,6.0,8,3,2,4,FC,8GMXT06.0383,0,7.0,12,17.0,14,2,0,2008
9,Suburban 1500,6.0,8,3,4,4,FC,8GMXT06.0383,0,7.0,12,17.0,14,2,0,2008
9,Suburban 1500,6.0,8,3,2,4,FA,8GMXT06.2382,0,6.0,12,17.0,14,2,0,2008
9,Suburban 1500,6.0,8,3,4,4,FA,8GMXT06.2382,0,6.0,12,17.0,14,2,0,2008
9,Suburban 1500,5.3,8,3,2,4,FA,8GMXT05.3379,0,3.0,14,20.0,16,4,0,2008
9,Tahoe 1500,5.3,8,3,2,4,FC,8GMXT05.3380,0,7.0,14,20.0,16,4,0,2008
9,Tahoe 1500,4.8,8,3,2,4,FA,8GMXT05.3384,0,6.0,14,19.0,16,4,0,2008
9,Tahoe 1500,6.2,8,5,2,4,FA,8GMXT06.2382,0,6.0,12,19.0,14,2,0,2008
9,Tahoe 1500,6.2,8,5,2,4,CA,8GMXT06.2382,0,6.0,12,19.0,14,2,0,2008
9,Tahoe 1500,5.3,8,3,2,4,FA,8GMXT05.3379,0,3.0,14,20.0,16,4,0,2008
9,Tahoe 1500 Hybrid,6.0,8,2,2,4,FA,8GMXT06.0392,0,6.0,21,22.0,21,6,0,2008
9,Tahoe 1500 Hybrid,6.0,8,2,4,4,FA,8GMXT06.0392,0,6.0,20,20.0,20,6,0,2008
9,Tahoe 1500 Hybrid,6.0,8,2,2,4,CA,8GMXT06.0392,0,6.0,21,22.0,21,6,0,2008
9,Tahoe 1500 Hybrid,6.0,8,2,4,4,CA,8GMXT06.0392,0,6.0,20,20.0,20,6,0,2008
9,Trailblazer,4.2,6,3,2,4,FC,8GMXT04.2186,0,7.0,14,20.0,16,4,0,2008
9,Trailblazer,4.2,6,3,4,4,FC,8GMXT04.2186,0,7.0,14,20.0,16,4,0,2008
9,Trailblazer,4.2,6,3,2,4,FA,8GMXT04.2185,0,6.0,14,20.0,16,4,0,2008
9,Trailblazer,4.2,6,3,4,4,FA,8GMXT04.2185,0,6.0,14,20.0,16,4,0,2008
9,Trailblazer,5.3,8,3,2,4,CA,8GMXT06.0387,0,6.0,14,20.0,17,4,0,2008
9,Trailblazer,5.3,8,3,4,4,CA,8GMXT06.0387,0,6.0,13,19.0,16,4,0,2008
9,Trailblazer,6.0,8,3,2,4,CA,8GMXT06.0387,0,6.0,12,16.0,14,2,0,2008
9,Trailblazer,6.0,8,3,4,4,CA,8GMXT06.0387,0,6.0,12,16.0,13,1,0,2008
9,Trailblazer,5.3,8,3,2,4,FA,8GMXT06.0387,0,3.0,14,20.0,17,4,0,2008
9,Trailblazer,5.3,8,3,4,4,FA,8GMXT06.0387,0,3.0,13,19.0,16,4,0,2008
9,Trailblazer,6.0,8,3,2,4,FA,8GMXT06.0387,0,3.0,12,16.0,14,2,0,2008
9,Trailblazer,6.0,8,3,4,4,FA,8GMXT06.0387,0,3.0,12,16.0,13,1,0,2008
9,Uplander,3.9,6,3,2,4,FA,8GMXB03.9142,3,6.0,16,23.0,19,5,0,2008
9,Uplander,3.9,6,3,2,4,CA,8GMXB03.9142,3,6.0,16,23.0,19,5,0,2008
9,Van 1500,4.3,6,3,2,4,FA,8GMXT04.3186,7,6.0,15,20.0,17,4,0,2008
9,Van 1500,4.3,6,3,2,4,CA,8GMXT04.3186,7,6.0,15,20.0,17,4,0,2008
9,Van 1500,5.3,8,3,4,4,FA,8GMXT05.3384,7,6.0,12,16.0,14,2,0,2008
9,Van 1500,5.3,8,3,2,4,FA,8GMXT05.3384,7,6.0,12,16.0,14,2,0,2008
9,Van 1500,5.3,8,3,4,4,FA,8GMXT05.3384,7,6.0,13,17.0,15,3,0,2008
9,Van 1500,5.3,8,3,2,4,FA,8GMXT05.3384,7,6.0,14,18.0,15,3,0,2008
9,Van 1500,5.3,8,3,4,4,CA,8GMXT05.3384,7,6.0,12,16.0,14,2,0,2008
9,Van 1500,5.3,8,3,2,4,CA,8GMXT05.3384,7,6.0,12,16.0,14,2,0,2008
9,Van 1500,5.3,8,3,4,4,CA,8GMXT05.3384,7,6.0,13,17.0,15,3,0,2008
9,Van 1500,5.3,8,3,2,4,CA,8GMXT05.3384,7,6.0,14,18.0,15,3,0,2008
9,Van 2500,4.3,6,3,2,4,FA,8GMXT04.3186,7,6.0,15,20.0,17,4,0,2008
9,Van 2500,4.3,6,3,2,4,CA,8GMXT04.3186,7,6.0,15,20.0,17,4,0,2008
9,Van 2500,5.3,8,3,2,4,FA,8GMXT05.3384,7,6.0,12,16.0,14,2,0,2008
9,Van 2500,5.3,8,3,4,4,FA,8GMXT05.3384,7,6.0,13,17.0,15,3,0,2008
9,Van 2500,5.3,8,3,2,4,FA,8GMXT05.3384,7,6.0,14,18.0,15,3,0,2008
9,Van 2500,5.3,8,3,2,4,CA,8GMXT05.3384,7,6.0,12,16.0,14,2,0,2008
9,Van 2500,5.3,8,3,4,4,CA,8GMXT05.3384,7,6.0,13,17.0,15,3,0,2008
9,Van 2500,5.3,8,3,2,4,CA,8GMXT05.3384,7,6.0,14,18.0,15,3,0,2008
10,300,3.5,6,4,4,4,CA,8CRXV0215M80,1,7.0,15,22.0,18,5,0,2008
10,300,3.5,6,4,2,4,CA,8CRXV0215M80,1,7.0,17,24.0,20,6,1,2008
10,300,3.5,6,3,2,4,CA,8CRXV0215M80,1,7.0,17,24.0,20,6,1,2008
10,300,5.7,8,4,4,4,FC,8CRXV05.7MD0,1,7.0,15,22.0,18,5,0,2008
10,300,5.7,8,4,2,4,FC,8CRXV05.7MD0,1,7.0,15,23.0,18,5,0,2008
10,300,2.7,6,3,2,4,FA,8CRXV02.7ME0,1,6.0,18,26.0,21,6,0,2008
10,300,2.7,6,3,2,4,CA,8CRXV02.7ME0,1,6.0,18,26.0,21,6,0,2008
10,300,3.5,6,4,4,4,FA,8CRXV03.5ME0,1,6.0,15,22.0,18,5,0,2008
10,300,3.5,6,4,2,4,FA,8CRXV03.5ME0,1,6.0,17,24.0,20,6,0,2008
10,300,3.5,6,3,2,4,FA,8CRXV03.5ME0,1,6.0,17,24.0,20,6,0,2008
10,300,6.1,8,4,2,4,FA,8CRXV06.1ME0,1,6.0,13,18.0,15,3,0,2008
10,300,6.1,8,4,2,4,CA,8CRXV06.1ME0,1,6.0,13,18.0,15,3,0,2008
10,Aspen,4.7,8,4,2,4,CA,8CRXT0287P80,0,7.0,14,19.0,15,3,0,2008
10,Aspen,5.7,8,4,2,4,FA,8CRXT05.7PE0,0,6.0,13,19.0,15,3,0,2008
10,Aspen,5.7,8,4,4,4,FA,8CRXT05.7PE0,0,6.0,13,18.0,15,3,0,2008
10,Aspen,5.7,8,4,2,4,CA,8CRXT05.7PE0,0,6.0,13,19.0,15,3,0,2008
10,Aspen,5.7,8,4,4,4,CA,8CRXT05.7PE0,0,6.0,13,18.0,15,3,0,2008
10,Crossfire,3.2,6,12,2,4,FA,8CRXV03.2ME0,5,6.0,15,23.0,18,5,0,2008
10,Crossfire,3.2,6,4,2,4,FA,8CRXV03.2ME0,5,6.0,19,25.0,21,6,0,2008
10,Crossfire,3.2,6,12,2,4,CA,8CRXV03.2ME0,5,6.0,15,23.0,18,5,0,2008
10,Crossfire,3.2,6,4,2,4,CA,8CRXV03.2ME0,5,6.0,19,25.0,21,6,0,2008
10,PT Cruiser,2.4,4,3,2,4,CA,8CRXV0148M80,0,7.0,18,24.0,21,6,1,2008
10,PT Cruiser,2.4,4,3,2,4,CA,8CRXV0148M80,0,7.0,19,24.0,21,6,1,2008
10,PT Cruiser,2.4,4,11,2,4,CA,8CRXV0148M80,0,7.0,20,25.0,22,6,1,2008
10,PT Cruiser,2.4,4,3,2,4,FA,8CRXV02.4ME1,0,6.0,18,24.0,21,6,0,2008
10,PT Cruiser,2.4,4,3,2,4,FA,8CRXV02.4ME3,0,6.0,19,24.0,21,6,0,2008
10,PT Cruiser,2.4,4,11,2,4,FA,8CRXV02.4ME1,0,6.0,20,25.0,22,6,0,2008
10,PT Cruiser,2.4,4,11,2,4,FA,8CRXV02.4ME3,0,6.0,21,26.0,23,7,1,2008
10,PT Cruiser,2.4,4,3,2,4,CA,8CRXV02.4ME1,0,6.0,18,24.0,21,6,0,2008
10,PT Cruiser,2.4,4,3,2,4,CA,8CRXV02.4ME3,0,6.0,19,24.0,21,6,0,2008
10,PT Cruiser,2.4,4,11,2,4,CA,8CRXV02.4ME1,0,6.0,20,25.0,22,6,0,2008
10,PT Cruiser,2.4,4,11,2,4,CA,8CRXV02.4ME3,0,6.0,21,26.0,23,7,1,2008
10,PT Cruiser Convertible,2.4,4,3,2,4,CA,8CRXV0148M80,5,7.0,18,24.0,21,6,1,2008
10,PT Cruiser Convertible,2.4,4,3,2,4,CA,8CRXV0148M80,5,7.0,19,24.0,21,6,1,2008
10,PT Cruiser Convertible,2.4,4,11,2,4,CA,8CRXV0148M80,5,7.0,20,25.0,22,6,1,2008
10,PT Cruiser Convertible,2.4,4,3,2,4,FA,8CRXV02.4ME1,5,6.0,18,24.0,21,6,0,2008
10,PT Cruiser Convertible,2.4,4,3,2,4,FA,8CRXV02.4ME3,5,6.0,19,24.0,21,6,0,2008
10,PT Cruiser Convertible,2.4,4,11,2,4,FA,8CRXV02.4ME1,5,6.0,20,25.0,22,6,0,2008
10,PT Cruiser Convertible,2.4,4,11,2,4,FA,8CRXV02.4ME3,5,6.0,21,26.0,23,7,1,2008
10,PT Cruiser Convertible,2.4,4,3,2,4,CA,8CRXV02.4ME1,5,6.0,18,24.0,21,6,0,2008
10,PT Cruiser Convertible,2.4,4,3,2,4,CA,8CRXV02.4ME3,5,6.0,19,24.0,21,6,0,2008
10,PT Cruiser Convertible,2.4,4,11,2,4,CA,8CRXV02.4ME1,5,6.0,20,25.0,22,6,0,2008
